funding_total_usd,funding_rounds,founded_year,status_class,funding_total_category
1318679.0,3,2012,1,1
18478604.03736397,1,2008,0,1
3510000.0,4,2004,1,1
18478604.03736397,1,2005,1,1
2660000.0,2,2014,1,1
704167.0,1,1971,1,0
200000.0,1,2012,1,0
8500000.0,2,2009,1,1
344853.0,2,2012,0,0
62809189.0,6,1999,1,1
18478604.03736397,4,2006,1,1
16349622.0,1,2012,1,1
12114681.0,2,2013,1,1
1000000.0,1,2013,1,0
29125000.0,6,2009,1,1
18478604.03736397,1,2012,1,1
2750000.0,3,2009,1,1
44050000.0,5,2010,1,1
18478604.03736397,1,2013,1,1
29307140.0,3,2007,1,1
435278.0,2,2012,1,0
150000.0,2,2011,1,0
6700000.0,1,1994,2,1
700000.0,1,2014,1,0
9908249.0,1,2012,0,1
35000.0,2,2013,1,0
5000000.0,1,1992,1,1
975000.0,1,2015,0,0
18478604.03736397,1,2011,2,1
5290000.0,4,2011,1,1
1730000.0,1,2007,1,1
18478604.03736397,1,2011,1,1
18478604.03736397,1,2011,1,1
1500000.0,1,2011,1,1
5600000.0,1,2012,1,1
20000000.0,1,2012,1,1
80000000.0,5,2006,2,1
5130000.0,2,2010,1,1
100000.0,1,2010,2,0
909150.0,1,2012,1,0
18478604.03736397,1,2012,1,1
105769230.0,1,1983,1,2
18478604.03736397,1,2009,1,1
18478604.03736397,1,2007,0,1
18478604.03736397,2,2014,1,1
400000.0,1,2012,1,0
29800000.0,4,2006,1,1
3528114.0,1,2009,1,1
20000.0,1,2012,1,0
80000.0,1,2009,0,0
350000.0,1,1997,1,0
1305.0,1,2012,1,0
23500000.0,2,2012,0,1
165000.0,2,2006,1,0
5550000.0,2,2006,1,1
18478604.03736397,1,2009,1,1
18478604.03736397,1,2007,1,1
1950000.0,1,2011,1,1
400000.0,1,2010,1,0
18478604.03736397,1,2007,2,1
18478604.03736397,1,2013,1,1
38000903.0,5,2007,0,1
1075000.0,2,2013,1,1
1162500.0,2,2010,1,1
18478604.03736397,1,2015,1,1
14000000.0,2,1999,1,1
180000.0,1,2012,1,0
2200000.0,1,2007,2,1
18478604.03736397,1,2012,1,1
18478604.03736397,1,1996,2,1
18478604.03736397,1,2011,1,1
18478604.03736397,1,2015,1,1
960000.0,1,2012,1,0
400000.0,1,2011,0,0
4000000.0,1,1996,2,1
978000.0,4,2011,1,0
49900000.0,5,2001,1,1
1000000.0,1,2011,1,0
18478604.03736397,1,2000,1,1
20000.0,1,2015,1,0
2030000.0,1,2012,1,1
7778.0,1,2012,1,0
2512097.0,4,2011,1,1
1200000.0,1,2014,1,1
91466131.0,4,2005,2,1
11827049.0,1,2012,1,1
3000000.0,1,2000,2,1
460000.0,3,2009,0,0
149998.0,1,2013,1,0
200100.0,1,2012,1,0
1374845.44435734,1,2012,0,1
18478604.03736397,1,2010,1,1
4000000.0,1,2013,1,1
6000000.0,1,2012,1,1
6750000.0,3,2006,1,1
8500000.0,1,2012,1,1
18478604.03736397,1,2008,1,1
100000.0,1,2012,1,0
11567.0,1,2012,1,0
6200000.0,1,2012,1,1
16000000.0,1,2012,1,1
1700000.0,1,2012,0,1
40000.0,1,2012,1,0
18478604.03736397,1,2013,1,1
675000.0,1,2011,1,0
18478604.03736397,1,2012,0,1
18478604.03736397,2,2013,1,1
2075000.0,3,2006,1,1
305992.0,2,2014,1,0
5000000.0,1,2010,1,1
1500000.0,1,2013,1,1
110000.0,1,2014,0,0
3000000.0,2,2013,1,1
282355.0,2,2012,1,0
173000.0,3,2014,1,0
15000000.0,2,2012,2,1
22000000.0,1,2009,1,1
3954000.0,1,2012,0,1
18478604.03736397,1,2013,1,1
4125000.0,2,2006,1,1
500000.0,1,2008,0,0
2300000.0,2,2011,1,1
4850000.0,2,2000,1,1
1839281.0,2,2013,1,1
18478604.03736397,1,2009,1,1
46750000.0,3,1998,1,1
18478604.03736397,1,1999,1,1
5300000.0,2,2012,1,1
18478604.03736397,1,2014,1,1
13000000.0,2,2011,1,1
2203975.0,1,2006,1,1
85177.2431675304,2,2012,1,0
6500000.0,3,2010,1,1
13789760.0,4,1997,2,1
21723709.0,3,2007,1,1
12500000.0,3,2011,0,1
74447.0,2,2014,1,0
1250000.0,3,1998,1,1
718000.0,2,2012,1,0
21380732.0,4,2009,1,1
18478604.03736397,1,2012,1,1
18478604.03736397,2,2011,2,1
50000000.0,1,1994,2,1
8600000.0,1,2012,1,1
850000.0,1,2012,1,0
4700000.0,1,2012,1,1
2925309.0,1,2012,1,1
18478604.03736397,1,2010,1,1
17292326.0,2,2012,1,1
400000.0,2,2011,1,0
1000000.0,1,2012,1,0
3300000.0,1,1996,1,1
18478604.03736397,1,2012,1,1
12000000.0,1,2005,0,1
259989.0,1,2010,0,0
1026566.0,1,2011,1,1
1800000.0,3,2010,1,1
24200000.0,4,2001,1,1
18478604.03736397,1,2012,1,1
20750000.0,2,2008,2,1
2500000.0,2,2012,1,1
140000000.0,2,1999,1,2
3250000.0,1,2014,1,1
9940.0,1,2010,0,0
249803.25131739,2,2009,1,0
11750000.0,3,2006,2,1
2300000.0,3,2014,1,1
72658074.0,2,2012,0,1
22000000.0,1,2012,1,1
18478604.03736397,1,2013,1,1
18478604.03736397,1,2007,1,1
9700000.0,3,2012,1,1
15999994.0,1,2011,1,1
1471502.0,3,2013,1,1
3365000.0,3,2008,1,1
1973629.0,2,2012,1,1
3253769.0,4,2007,1,1
3416215.0,2,2011,1,1
18478604.03736397,1,2013,1,1
375000.0,1,2012,1,0
250000000.0,1,2000,1,2
50000.0,1,2012,1,0
25000.0,1,2011,0,0
200000.0,1,2011,1,0
18478604.03736397,1,2012,1,1
1500000.0,1,2013,2,1
927000.0,1,2012,0,0
18478604.03736397,1,2013,1,1
1570000.0,2,2012,1,1
14008001.0,4,2009,1,1
